Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,873399,-,-,-,40.53,-88.98,-6,255,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2020,1,1,0,30,0,0,-4.7,161.33,0.18,3.2,94.4,-3.9000000000000004,981,N/A
2020,1,1,1,30,0,0,-4.5,154.09,0.18,3.2,96.67,-4,981,N/A
2020,1,1,2,30,0,0,-4.3,143.87,0.18,2.9000000000000004,100,-4.3,981,N/A
2020,1,1,3,30,0,0,-4.5,132.7,0.18,2.6,100,-4.5,980,N/A
2020,1,1,4,30,0,0,-4.6000000000000005,121.32000000000001,0.18,2.4000000000000004,100,-4.6000000000000005,980,N/A
2020,1,1,5,30,0,0,-4.5,110.08,0.18,2.5,100,-4.5,980,N/A
2020,1,1,6,30,0,0,-4.4,99.25,0.18,3.1,98.33,-4.2,980,N/A
2020,1,1,7,30,18,18,-4.5,88.73,0.18,3.7,91.15,-3.3000000000000003,980,N/A
2020,1,1,8,30,158,158,-4.1000000000000005,79.93,0.18,4.2,81.77,-1.4000000000000001,980,N/A
2020,1,1,9,30,305,305,-3,72.37,0.18,5,71.59,1.6,980,N/A
2020,1,1,10,30,414,414,-2.5,66.82000000000001,0.18,6.1000000000000005,60.28,4.5,979,N/A
2020,1,1,11,30,468,468,-2.6,63.88,0.18,6.6000000000000005,52.13,6.5,977,N/A
2020,1,1,12,30,468,468,-2,63.9,0.18,6.7,50.54,7.6000000000000005,976,N/A
2020,1,1,13,30,409,409,-1.4000000000000001,66.9,0.18,6.300000000000001,51.46,8,974,N/A
2020,1,1,14,30,297,297,-0.4,72.49,0.18,5.6000000000000005,58.13,7.300000000000001,974,N/A
2020,1,1,15,30,151,151,0.30000000000000004,80.08,0.18,4.9,70.10000000000001,5.300000000000001,973,N/A
2020,1,1,16,30,16,16,0.30000000000000004,88.9,0.18,5,78,3.8000000000000003,973,N/A
2020,1,1,17,30,0,0,0.6000000000000001,99.44,0.18,5.5,80.59,3.6,973,N/A
2020,1,1,18,30,0,0,0.7000000000000001,110.27,0.18,6.300000000000001,84.46000000000001,3.1,973,N/A
2020,1,1,19,30,0,0,0.6000000000000001,121.52,0.18,6.4,86.09,2.7,973,N/A
2020,1,1,20,30,0,0,0.4,132.9,0.18,6.300000000000001,87.11,2.3000000000000003,973,N/A
2020,1,1,21,30,0,0,0.2,144.05,0.18,6.2,87.73,2,972,N/A
2020,1,1,22,30,0,0,0.2,154.23,0.18,6.2,88.95,1.8,972,N/A
2020,1,1,23,30,0,0,0.30000000000000004,161.34,0.18,6.1000000000000005,91.32000000000001,1.6,972,N/A
2020,1,2,0,30,0,0,0.5,161.29,0.18,5.9,93.62,1.4000000000000001,972,N/A
2020,1,2,1,30,0,0,0.5,154.11,0.18,5.6000000000000005,95.35000000000001,1.2000000000000002,972,N/A
2020,1,2,2,30,0,0,0.6000000000000001,143.91,0.18,5.6000000000000005,96.95,1,972,N/A
2020,1,2,3,30,0,0,0.6000000000000001,132.74,0.18,5.6000000000000005,97.89,0.9,972,N/A
2020,1,2,4,30,0,0,0.7000000000000001,121.36,0.18,5.5,99.65,0.7000000000000001,972,N/A
2020,1,2,5,30,0,0,0.6000000000000001,110.12,0.18,5.2,100,0.6000000000000001,972,N/A
2020,1,2,6,30,0,0,0.6000000000000001,99.28,0.18,5.300000000000001,100,0.6000000000000001,972,N/A
2020,1,2,7,30,15,16,0.9,88.76,0.18,5.9,95.79,1.5,973,N/A
2020,1,2,8,30,135,144,1.6,79.93,0.18,6.1000000000000005,89.3,3.2,973,N/A
2020,1,2,9,30,283,283,2.6,72.34,0.18,5.9,83.04,5.2,974,N/A
2020,1,2,10,30,388,388,3.5,66.78,0.18,5.7,78.48,7,973,N/A
2020,1,2,11,30,290,446,4.4,63.800000000000004,0.18,5.4,77.35000000000001,8.1,973,N/A
2020,1,2,12,30,236,447,5,63.81,0.18,4.9,77.81,8.700000000000001,972,N/A
2020,1,2,13,30,190,390,5.6000000000000005,66.78,0.18,4.1000000000000005,79.92,8.9,972,N/A
2020,1,2,14,30,155,283,6.2,72.36,0.18,3.1,85,8.6,972,N/A
2020,1,2,15,30,74,143,6.5,79.95,0.18,2.4000000000000004,93.31,7.5,972,N/A
2020,1,2,16,30,6,15,6,88.78,0.18,2.4000000000000004,95.57000000000001,6.7,973,N/A
2020,1,2,17,30,0,0,6.1000000000000005,99.3,0.18,2.5,96.42,6.6000000000000005,973,N/A
2020,1,2,18,30,0,0,6.300000000000001,110.13,0.18,2.2,99.32000000000001,6.4,974,N/A
2020,1,2,19,30,0,0,6.2,121.38,0.18,1.9000000000000001,100,6.2,974,N/A
2020,1,2,20,30,0,0,5.9,132.76,0.18,1.5,100,5.9,975,N/A
2020,1,2,21,30,0,0,5.6000000000000005,143.91,0.18,1.3,100,5.6000000000000005,975,N/A
2020,1,2,22,30,0,0,5.4,154.09,0.18,1.3,100,5.4,975,N/A
2020,1,2,23,30,0,0,5.1000000000000005,161.23,0.18,1.1,100,5.1000000000000005,976,N/A
2020,1,3,0,30,0,0,4.800000000000001,161.24,0.18,1.1,100,4.800000000000001,976,N/A
2020,1,3,1,30,0,0,4.4,154.11,0.18,1.8,100,4.4,977,N/A
2020,1,3,2,30,0,0,3.6,143.93,0.18,2.8000000000000003,100,3.6,977,N/A
2020,1,3,3,30,0,0,2.7,132.78,0.18,3.2,100,2.7,977,N/A
2020,1,3,4,30,0,0,1.9000000000000001,121.4,0.18,3,100,1.9000000000000001,977,N/A
2020,1,3,5,30,0,0,1.4000000000000001,110.15,0.18,2.8000000000000003,99.2,1.5,978,N/A
2020,1,3,6,30,0,0,0.9,99.3,0.18,2.8000000000000003,97.15,1.3,979,N/A
2020,1,3,7,30,7,15,0.5,88.76,0.18,2.8000000000000003,93.55,1.4000000000000001,980,N/A
2020,1,3,8,30,34,145,0.2,79.92,0.18,3,86.95,2.1,980,N/A
2020,1,3,9,30,44,288,-0.4,72.32000000000001,0.18,2.9000000000000004,77.25,3.2,980,N/A
2020,1,3,10,30,43,396,-0.30000000000000004,66.72,0.18,2.6,73.72,4,979,N/A
2020,1,3,11,30,52,454,-0.1,63.72,0.18,2.4000000000000004,71.5,4.6000000000000005,979,N/A
2020,1,3,12,30,107,454,-0.2,63.7,0.18,2.4000000000000004,69.79,4.9,979,N/A
2020,1,3,13,30,106,397,-0.4,66.66,0.18,2.8000000000000003,69.83,4.6000000000000005,979,N/A
2020,1,3,14,30,50,291,-0.9,72.22,0.18,2.9000000000000004,70.60000000000001,4,979,N/A
2020,1,3,15,30,76,148,-0.7000000000000001,79.81,0.18,2.3000000000000003,77.68,2.8000000000000003,980,N/A
2020,1,3,16,30,7,16,-0.2,88.64,0.18,1.8,87.07000000000001,1.7000000000000002,980,N/A
2020,1,3,17,30,0,0,-0.4,99.15,0.18,1.8,88.4,1.3,981,N/A
2020,1,3,18,30,0,0,-0.6000000000000001,109.99000000000001,0.18,1.7000000000000002,92.29,0.5,981,N/A
2020,1,3,19,30,0,0,-0.9,121.24000000000001,0.18,1.7000000000000002,93.92,0,981,N/A
2020,1,3,20,30,0,0,-1.2000000000000002,132.61,0.18,1.7000000000000002,95.18,-0.5,981,N/A
2020,1,3,21,30,0,0,-1.6,143.77,0.18,1.5,97.64,-1.3,981,N/A
2020,1,3,22,30,0,0,-2.1,153.94,0.18,1.3,98.7,-1.9000000000000001,981,N/A
2020,1,3,23,30,0,0,-2.3000000000000003,161.1,0.18,1.2000000000000002,98.16,-2,981,N/A
2020,1,4,0,30,0,0,-2.2,161.18,0.18,1.2000000000000002,97.19,-1.8,982,N/A
2020,1,4,1,30,0,0,-2,154.11,0.18,1.3,98.49000000000001,-1.8,982,N/A
2020,1,4,2,30,0,0,-1.9000000000000001,143.96,0.18,1.4000000000000001,100,-1.9000000000000001,982,N/A
2020,1,4,3,30,0,0,-2.1,132.81,0.18,1.5,100,-2.1,982,N/A
2020,1,4,4,30,0,0,-2.1,121.43,0.18,2,100,-2.1,983,N/A
2020,1,4,5,30,0,0,-1.8,110.17,0.18,2.7,100,-1.8,983,N/A
2020,1,4,6,30,0,0,-1.8,99.32000000000001,0.18,3.3000000000000003,98.67,-1.6,984,N/A
2020,1,4,7,30,5,14,-1.7000000000000002,88.76,0.18,3.7,95.37,-1.1,985,N/A
2020,1,4,8,30,22,141,-1.3,79.91,0.18,4.3,90.65,0,985,N/A
2020,1,4,9,30,26,284,-1.4000000000000001,72.28,0.18,4.800000000000001,84.25,1,986,N/A
2020,1,4,10,30,48,395,-2,66.66,0.18,5.1000000000000005,77.44,1.5,986,N/A
2020,1,4,11,30,38,456,-2.4000000000000004,63.63,0.18,5.4,76.01,1.4000000000000001,986,N/A
2020,1,4,12,30,49,459,-2.6,63.59,0.18,5.7,75.32000000000001,1.3,986,N/A
2020,1,4,13,30,53,407,-3,66.53,0.18,5.800000000000001,74.78,1,987,N/A
2020,1,4,14,30,31,302,-3.7,72.08,0.18,5.5,74.58,0.30000000000000004,988,N/A
2020,1,4,15,30,158,158,-4.5,79.66,0.18,4.7,75.54,-0.7000000000000001,989,N/A
2020,1,4,16,30,19,19,-4.9,88.5,0.18,4.1000000000000005,79.09,-1.8,990,N/A
2020,1,4,17,30,0,0,-5.1000000000000005,99.01,0.18,3.9000000000000004,80.52,-2.2,990,N/A
2020,1,4,18,30,0,0,-5.300000000000001,109.85000000000001,0.19,2.7,89.98,-3.9000000000000004,991,N/A
2020,1,4,19,30,0,0,-5.7,121.09,0.19,2.1,94.33,-4.9,991,N/A
2020,1,4,20,30,0,0,-5.9,132.47,0.19,1.9000000000000001,95.49,-5.300000000000001,991,N/A
2020,1,4,21,30,0,0,-6.2,143.62,0.19,1.7000000000000002,95.85000000000001,-5.6000000000000005,991,N/A
2020,1,4,22,30,0,0,-6.300000000000001,153.8,0.19,1.4000000000000001,94.45,-5.6000000000000005,991,N/A
2020,1,4,23,30,0,0,-6.5,160.97,0.19,1.1,92.88,-5.5,991,N/A
2020,1,5,0,30,0,0,-6.5,161.11,0.19,1.1,90.48,-5.2,990,N/A
2020,1,5,1,30,0,0,-6.300000000000001,154.1,0.19,1.5,88.95,-4.800000000000001,990,N/A
2020,1,5,2,30,0,0,-6,143.97,0.19,2.2,88.31,-4.4,990,N/A
2020,1,5,3,30,0,0,-5.9,132.84,0.19,2.9000000000000004,87.54,-4.1000000000000005,989,N/A
2020,1,5,4,30,0,0,-5.7,121.45,0.19,3.7,86.98,-3.8000000000000003,989,N/A
2020,1,5,5,30,0,0,-5.300000000000001,110.19,0.19,4.4,87.06,-3.5,988,N/A
2020,1,5,6,30,0,0,-5,99.33,0.19,5.1000000000000005,87.06,-3.2,987,N/A
2020,1,5,7,30,8,16,-4.6000000000000005,88.76,0.19,5.800000000000001,83.02,-2.1,986,N/A
2020,1,5,8,30,146,149,-3.7,79.88,0.19,6.2,76.5,-0.1,985,N/A
2020,1,5,9,30,194,292,-2.5,72.24,0.19,7,68.69,2.7,984,N/A
2020,1,5,10,30,277,400,-1.9000000000000001,66.59,0.19,8.200000000000001,60.120000000000005,5.2,983,N/A
2020,1,5,11,30,417,460,-1.3,63.54,0.19,8.6,57.97,6.4,982,N/A
2020,1,5,12,30,463,463,0.5,63.47,0.19,8.1,63.61,6.9,982,N/A
2020,1,5,13,30,410,410,1.7000000000000002,66.4,0.19,7.7,68.34,7.1000000000000005,983,N/A
2020,1,5,14,30,304,304,1.4000000000000001,71.94,0.19,7.6000000000000005,70.72,6.300000000000001,983,N/A
2020,1,5,15,30,160,161,-0.2,79.51,0.19,7.2,72.62,4.3,985,N/A
2020,1,5,16,30,20,20,-1.4000000000000001,88.37,0.19,6.800000000000001,76.78,2.3000000000000003,986,N/A
2020,1,5,17,30,0,0,-1.6,98.86,0.19,6.7,79.13,1.6,986,N/A
2020,1,5,18,30,0,0,-1.8,109.7,0.19,6.4,85.18,0.4,987,N/A
2020,1,5,19,30,0,0,-2.2,120.94,0.19,5.800000000000001,88.55,-0.5,988,N/A
2020,1,5,20,30,0,0,-2.6,132.32,0.19,4.9,92.13,-1.5,988,N/A
2020,1,5,21,30,0,0,-3,143.47,0.19,4.3,94.22,-2.2,989,N/A
2020,1,5,22,30,0,0,-3.3000000000000003,153.64000000000001,0.19,4,96.84,-2.9000000000000004,989,N/A
2020,1,5,23,30,0,0,-3.6,160.83,0.19,3.7,98.97,-3.5,990,N/A
2020,1,6,0,30,0,0,-4,161.03,0.19,3.5,99.53,-3.9000000000000004,991,N/A
2020,1,6,1,30,0,0,-4.3,154.08,0.19,3.2,99.33,-4.2,991,N/A
2020,1,6,2,30,0,0,-4.6000000000000005,143.98,0.19,3,98.85000000000001,-4.4,992,N/A
2020,1,6,3,30,0,0,-4.800000000000001,132.85,0.19,2.8000000000000003,97.10000000000001,-4.4,992,N/A
2020,1,6,4,30,0,0,-5,121.47,0.19,2.4000000000000004,95.5,-4.4,992,N/A
2020,1,6,5,30,0,0,-5.300000000000001,110.21000000000001,0.19,1.7000000000000002,93.67,-4.4,992,N/A
2020,1,6,6,30,0,0,-5.4,99.33,0.19,1.4000000000000001,89.31,-3.9000000000000004,992,N/A
2020,1,6,7,30,10,18,-5.1000000000000005,88.74,0.19,1.5,84.71000000000001,-2.9000000000000004,992,N/A
2020,1,6,8,30,83,160,-5.300000000000001,79.86,0.19,1.7000000000000002,76.56,-1.7000000000000002,993,N/A
2020,1,6,9,30,104,309,-4.5,72.18,0.19,1.9000000000000001,72.52,-0.2,993,N/A
2020,1,6,10,30,174,421,-3.8000000000000003,66.51,0.19,2.1,67.29,1.6,992,N/A
2020,1,6,11,30,298,481,-5.6000000000000005,63.43,0.19,2.1,52.51,3.2,991,N/A
2020,1,6,12,30,362,483,-5.9,63.34,0.19,2,48.46,4,990,N/A
2020,1,6,13,30,320,425,-6.300000000000001,66.25,0.19,1.7000000000000002,46.15,4.3,990,N/A
2020,1,6,14,30,235,315,-4.800000000000001,71.79,0.19,1.1,54.78,3.5,990,N/A
2020,1,6,15,30,112,167,-2.8000000000000003,79.36,0.19,0.8,69.53,2.2,990,N/A
2020,1,6,16,30,12,23,-6.300000000000001,88.23,0.19,0.8,56.050000000000004,1.5,990,N/A
2020,1,6,17,30,0,0,-6.9,98.7,0.19,0.8,54.89,1.2000000000000002,990,N/A
2020,1,6,18,30,0,0,-6.800000000000001,109.54,0.18,0.9,57.31,0.7000000000000001,990,N/A
2020,1,6,19,30,0,0,-6.5,120.79,0.18,1.1,61.35,0.1,989,N/A
2020,1,6,20,30,0,0,-6.1000000000000005,132.17000000000002,0.18,1.1,65.59,-0.4,988,N/A
2020,1,6,21,30,0,0,-5.7,143.31,0.18,1.2000000000000002,69.24,-0.8,987,N/A
2020,1,6,22,30,0,0,-5.5,153.49,0.18,1.2000000000000002,72.09,-1.1,987,N/A
2020,1,6,23,30,0,0,-5.4,160.68,0.18,1.2000000000000002,73.24,-1.2000000000000002,986,N/A
2020,1,7,0,30,0,0,-5.300000000000001,160.94,0.18,1.3,74.01,-1.3,986,N/A
2020,1,7,1,30,0,0,-5.2,154.05,0.18,1.3,75.73,-1.5,986,N/A
2020,1,7,2,30,0,0,-5.2,143.98,0.18,1.3,77.57000000000001,-1.8,986,N/A
2020,1,7,3,30,0,0,-5.300000000000001,132.87,0.18,1.3,78.16,-2,985,N/A
2020,1,7,4,30,0,0,-5,121.49000000000001,0.18,1.4000000000000001,82.48,-2.4000000000000004,985,N/A
2020,1,7,5,30,0,0,-5.1000000000000005,110.22,0.18,1.4000000000000001,85.48,-3,985,N/A
2020,1,7,6,30,0,0,-5.1000000000000005,99.33,0.18,1.5,86.53,-3.2,986,N/A
2020,1,7,7,30,17,17,-4.800000000000001,88.73,0.18,2.3000000000000003,80.99,-2,986,N/A
2020,1,7,8,30,149,156,-3.9000000000000004,79.82000000000001,0.18,3.3000000000000003,74.54,0.1,987,N/A
2020,1,7,9,30,302,302,-2.9000000000000004,72.13,0.18,4.2,68.1,2.4000000000000004,987,N/A
2020,1,7,10,30,414,414,-3.6,66.43,0.18,5.4,56.99,4.2,987,N/A
2020,1,7,11,30,476,476,-3,63.32,0.18,5.9,56.58,4.9,987,N/A
2020,1,7,12,30,480,480,-2.1,63.21,0.18,6,59.78,5.1000000000000005,987,N/A
2020,1,7,13,30,401,424,-2.1,66.1,0.18,5.5,60.21,5,987,N/A
2020,1,7,14,30,307,314,-2.8000000000000003,71.63,0.18,4.1000000000000005,62.26,3.8000000000000003,987,N/A
2020,1,7,15,30,144,165,-2.4000000000000004,79.2,0.18,2.8000000000000003,74.35000000000001,1.7000000000000002,988,N/A
2020,1,7,16,30,12,23,-2.8000000000000003,88.08,0.18,2.8000000000000003,79.86,0.30000000000000004,988,N/A
2020,1,7,17,30,0,0,-3.2,98.55,0.18,3,78.55,0.1,989,N/A
2020,1,7,18,30,0,0,-3.4000000000000004,109.39,0.19,2.8000000000000003,82.58,-0.8,989,N/A
2020,1,7,19,30,0,0,-3.5,120.64,0.19,2.5,84.71000000000001,-1.3,989,N/A
2020,1,7,20,30,0,0,-3.4000000000000004,132.01,0.19,2.4000000000000004,86.06,-1.4000000000000001,989,N/A
2020,1,7,21,30,0,0,-3.3000000000000003,143.16,0.19,2.4000000000000004,88.02,-1.6,989,N/A
2020,1,7,22,30,0,0,-3.6,153.33,0.19,2.7,88.01,-1.9000000000000001,989,N/A
2020,1,7,23,30,0,0,-3.8000000000000003,160.53,0.19,3.3000000000000003,88.15,-2.1,990,N/A
2020,1,8,0,30,0,0,-4.1000000000000005,160.85,0.19,3.9000000000000004,89.14,-2.6,991,N/A
2020,1,8,1,30,0,0,-4.7,154.02,0.19,4.5,90.45,-3.4000000000000004,992,N/A
2020,1,8,2,30,0,0,-5.7,143.98,0.19,4.9,92.3,-4.6000000000000005,993,N/A
2020,1,8,3,30,0,0,-7.2,132.87,0.19,5,87.82000000000001,-5.5,994,N/A
2020,1,8,4,30,0,0,-9.1,121.49000000000001,0.19,5,80.71000000000001,-6.300000000000001,995,N/A
2020,1,8,5,30,0,0,-10.8,110.22,0.19,4.7,74.65,-7.1000000000000005,996,N/A
2020,1,8,6,30,0,0,-12.4,99.32000000000001,0.19,4.7,68.82000000000001,-7.7,997,N/A
2020,1,8,7,30,18,18,-14.5,88.7,0.19,4.9,57.870000000000005,-7.6000000000000005,998,N/A
2020,1,8,8,30,157,157,-15.5,79.78,0.19,4.6000000000000005,49.85,-6.800000000000001,998,N/A
2020,1,8,9,30,304,304,-15.4,72.06,0.19,4,45.730000000000004,-5.5,999,N/A
2020,1,8,10,30,413,413,-14.8,66.34,0.19,3.4000000000000004,43.6,-4.2,999,N/A
2020,1,8,11,30,295,472,-14,63.2,0.19,2.8000000000000003,42.88,-3.1,998,N/A
2020,1,8,12,30,394,472,-13.200000000000001,63.07,0.19,2.4000000000000004,42.71,-2.2,997,N/A
2020,1,8,13,30,417,417,-12.5,65.95,0.19,2.3000000000000003,43.62,-1.7000000000000002,997,N/A
2020,1,8,14,30,311,313,-11.9,71.46000000000001,0.19,2.7,45.67,-1.7000000000000002,997,N/A
2020,1,8,15,30,124,169,-11.3,79.03,0.19,2.6,52.160000000000004,-2.8000000000000003,997,N/A
2020,1,8,16,30,16,26,-9.3,87.92,0.19,3,66.36,-4,997,N/A
2020,1,8,17,30,0,0,-9.700000000000001,98.39,0.19,3.7,65.48,-4.2,997,N/A
2020,1,8,18,30,0,0,-9.600000000000001,109.23,0.19,4.7,68.39,-4.7,996,N/A
2020,1,8,19,30,0,0,-9.4,120.48,0.19,5.1000000000000005,70.68,-4.9,996,N/A
2020,1,8,20,30,0,0,-9.3,131.86,0.19,5.300000000000001,71.88,-5,995,N/A
2020,1,8,21,30,0,0,-9.1,143,0.19,5.4,72.37,-4.9,994,N/A
2020,1,8,22,30,0,0,-8.8,153.16,0.19,5.6000000000000005,72.12,-4.5,993,N/A
2020,1,8,23,30,0,0,-8.200000000000001,160.37,0.19,5.800000000000001,71.82000000000001,-3.9000000000000004,992,N/A
2020,1,9,0,30,0,0,-7.5,160.75,0.19,5.9,72.24,-3.2,991,N/A
2020,1,9,1,30,0,0,-6.6000000000000005,153.98,0.19,5.9,73.14,-2.4000000000000004,991,N/A
2020,1,9,2,30,0,0,-5.5,143.97,0.19,6,75.75,-1.8,990,N/A
2020,1,9,3,30,0,0,-4.3,132.88,0.19,6.2,80.35000000000001,-1.4000000000000001,989,N/A
2020,1,9,4,30,0,0,-3.2,121.49000000000001,0.19,6.4,84.48,-0.9,989,N/A
2020,1,9,5,30,0,0,-2.2,110.21000000000001,0.19,6.7,87.39,-0.4,988,N/A
2020,1,9,6,30,0,0,-1.4000000000000001,99.31,0.19,7,88.01,0.4,988,N/A
2020,1,9,7,30,5,15,-0.5,88.69,0.19,7.4,86.32000000000001,1.5,987,N/A
2020,1,9,8,30,33,143,0.4,79.74,0.19,8,83.43,2.9000000000000004,987,N/A
2020,1,9,9,30,20,283,1.2000000000000002,71.99,0.19,8.9,77.3,4.800000000000001,986,N/A
2020,1,9,10,30,14,387,1.8,66.24,0.19,9.700000000000001,71.33,6.6000000000000005,985,N/A
2020,1,9,11,30,36,441,2.8000000000000003,63.08,0.19,9.8,72.01,7.5,984,N/A
2020,1,9,12,30,34,442,3.7,62.92,0.19,9.700000000000001,74.69,7.9,983,N/A
2020,1,9,13,30,78,389,4.5,65.79,0.19,9.5,77.55,8.200000000000001,983,N/A
2020,1,9,14,30,164,287,5.300000000000001,71.3,0.19,9.1,81.56,8.3,983,N/A
2020,1,9,15,30,86,150,5.9,78.87,0.19,8.8,85.57000000000001,8.200000000000001,984,N/A
2020,1,9,16,30,11,21,6.300000000000001,87.78,0.19,8.700000000000001,87.98,8.200000000000001,984,N/A
2020,1,9,17,30,0,0,6.800000000000001,98.22,0.19,8.6,90.81,8.200000000000001,985,N/A
2020,1,9,18,30,0,0,7.2,109.07000000000001,0.19,7.800000000000001,95.23,7.9,985,N/A
2020,1,9,19,30,0,0,7.5,120.32000000000001,0.19,7.1000000000000005,99.92,7.5,985,N/A
2020,1,9,20,30,0,0,7.1000000000000005,131.7,0.19,6.2,100,7.1000000000000005,985,N/A
2020,1,9,21,30,0,0,6.9,142.83,0.19,6.1000000000000005,100,6.9,985,N/A
2020,1,9,22,30,0,0,7.1000000000000005,152.99,0.19,6.2,100,7.1000000000000005,986,N/A
2020,1,9,23,30,0,0,6.9,160.21,0.19,5.300000000000001,100,6.9,986,N/A
2020,1,10,0,30,0,0,6.1000000000000005,160.64000000000001,0.19,3.9000000000000004,100,6.1000000000000005,986,N/A
2020,1,10,1,30,0,0,5.4,153.93,0.19,3,100,5.4,986,N/A
2020,1,10,2,30,0,0,5.1000000000000005,143.95000000000002,0.19,2.6,100,5.1000000000000005,986,N/A
2020,1,10,3,30,0,0,4.800000000000001,132.87,0.19,2.3000000000000003,100,4.800000000000001,986,N/A
2020,1,10,4,30,0,0,4.7,121.49000000000001,0.19,2,100,4.7,986,N/A
2020,1,10,5,30,0,0,4.6000000000000005,110.2,0.19,1.6,100,4.6000000000000005,987,N/A
2020,1,10,6,30,0,0,4.7,99.29,0.19,1.3,100,4.7,987,N/A
2020,1,10,7,30,2,14,5.7,88.67,0.19,1.1,100,5.7,987,N/A
2020,1,10,8,30,18,134,7.5,79.68,0.19,1.1,99.35000000000001,7.6000000000000005,988,N/A
2020,1,10,9,30,56,271,8.1,71.91,0.19,1.1,95.45,8.8,988,N/A
2020,1,10,10,30,134,378,8.4,66.13,0.19,1,93.06,9.5,988,N/A
2020,1,10,11,30,53,439,8.9,62.95,0.19,1.1,91.95,10.200000000000001,987,N/A
2020,1,10,12,30,25,446,9.700000000000001,62.77,0.19,1.5,90.19,11.200000000000001,986,N/A
2020,1,10,13,30,29,397,10.4,65.62,0.19,2,90.73,11.9,985,N/A
2020,1,10,14,30,34,296,11.100000000000001,71.13,0.19,2.3000000000000003,95.47,11.8,984,N/A
2020,1,10,15,30,31,157,10.600000000000001,78.7,0.19,2.4000000000000004,100,10.600000000000001,983,N/A
2020,1,10,16,30,5,23,9.700000000000001,87.62,0.19,2.5,100,9.700000000000001,983,N/A
2020,1,10,17,30,0,0,9.600000000000001,98.05,0.19,2.4000000000000004,100,9.600000000000001,983,N/A
2020,1,10,18,30,0,0,10.3,108.91,0.19,3.6,100,10.3,981,N/A
2020,1,10,19,30,0,0,10.8,120.16,0.19,5,100,10.8,980,N/A
2020,1,10,20,30,0,0,11.4,131.54,0.19,7.1000000000000005,98.83,11.600000000000001,978,N/A
2020,1,10,21,30,0,0,12.100000000000001,142.67000000000002,0.19,8.5,99.41,12.200000000000001,977,N/A
2020,1,10,22,30,0,0,12.100000000000001,152.82,0.19,8,100,12.100000000000001,977,N/A
2020,1,10,23,30,0,0,11.100000000000001,160.04,0.19,5.800000000000001,100,11.100000000000001,977,N/A
2020,1,11,0,30,0,0,8.8,160.52,0.19,3.6,100,8.8,977,N/A
2020,1,11,1,30,0,0,6.1000000000000005,153.88,0.19,4.5,100,6.1000000000000005,977,N/A
2020,1,11,2,30,0,0,3.9000000000000004,143.93,0.19,6.6000000000000005,100,3.9000000000000004,977,N/A
2020,1,11,3,30,0,0,2.3000000000000003,132.86,0.19,7.1000000000000005,98.85000000000001,2.5,977,N/A
2020,1,11,4,30,0,0,1.6,121.48,0.19,7.6000000000000005,97.7,1.9000000000000001,978,N/A
2020,1,11,5,30,0,0,0.9,110.19,0.19,8.3,98.60000000000001,1.1,979,N/A
2020,1,11,6,30,0,0,-0.1,99.26,0.19,8.700000000000001,95.64,0.5,977,N/A
2020,1,11,7,30,3,14,-0.7000000000000001,88.63,0.19,7.800000000000001,93.24,0.30000000000000004,976,N/A
2020,1,11,8,30,16,134,-0.5,79.62,0.19,6.9,93.82000000000001,0.4,978,N/A
2020,1,11,9,30,12,267,-0.6000000000000001,71.83,0.19,7.6000000000000005,95.38,0.1,979,N/A
2020,1,11,10,30,30,373,-1.1,66.02,0.19,8.4,94.34,-0.30000000000000004,978,N/A
2020,1,11,11,30,60,436,-1.5,62.81,0.19,8.5,91.08,-0.2,977,N/A
2020,1,11,12,30,34,446,-1.3,62.61,0.19,8.4,90.77,0,976,N/A
2020,1,11,13,30,81,396,-1.4000000000000001,65.45,0.19,8.200000000000001,89.9,0.1,976,N/A
2020,1,11,14,30,35,291,-1.5,70.95,0.19,7.7,89.48,0,976,N/A
2020,1,11,15,30,25,153,-2,78.52,0.19,6.5,90.5,-0.6000000000000001,978,N/A
2020,1,11,16,30,7,24,-2.1,87.45,0.19,5.300000000000001,91.97,-1,980,N/A
