Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1780285,-,-,-,-2.43,-54.74,-4,15,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,1,1,0,30,0,0,23.6,152.01,0.17,1.6,5.5,83,86.45,26,1005,0.0000,0.0000,N/A
2019,1,1,1,30,0,0,23.6,143.44,0.17,1.6,5.5,86,87.56,25.8,1005,0.0000,0.0000,N/A
2019,1,1,2,30,0,0,23.700000000000003,131.88,0.17,1.7000000000000002,5.4,89,89.5,25.6,1005,0.0000,0.0000,N/A
2019,1,1,3,30,0,0,24.1,119.04,0.17,1.7000000000000002,5.4,94,91.71000000000001,25.5,1005,0.0000,0.0000,N/A
2019,1,1,4,30,0,0,24.3,105.60000000000001,0.17,1.7000000000000002,5.4,99,94.99,25.200000000000003,1006,0.0000,0.0000,N/A
2019,1,1,5,30,0,0,24.5,91.9,0.17,1.5,5.4,103,95.82000000000001,25.200000000000003,1007,0.0000,0.0000,N/A
2019,1,1,6,30,74,155,24.700000000000003,78.03,0.17,1.4000000000000001,5.4,103,95.42,25.5,1008,3.5409,2.7061,N/A
2019,1,1,7,30,297,394,24.8,64.33,0.17,1.5,5.4,93,91.81,26.200000000000003,1008,15.9191,12.3977,N/A
2019,1,1,8,30,554,623,24.5,50.88,0.17,1.5,5.4,79,85.57000000000001,27.1,1008,31.8994,25.0087,N/A
2019,1,1,9,30,656,810,24.200000000000003,38.09,0.17,1.5,5.4,67,80.08,28,1008,39.2020,30.8169,N/A
2019,1,1,10,30,859,936,24,27.03,0.17,1.3,5.4,59,76,28.6,1007,52.3032,41.1655,N/A
2019,1,1,11,30,930,990,23.700000000000003,20.76,0.17,1.2000000000000002,5.4,57,72.95,29,1006,57.0196,44.8964,N/A
2019,1,1,12,30,969,969,23.5,23.54,0.17,1.1,5.300000000000001,58,71.04,29.3,1005,59.2453,46.6411,N/A
2019,1,1,13,30,869,869,23.5,33.15,0.17,1,5.300000000000001,60,70.63,29.400000000000002,1005,52.4286,41.2402,N/A
2019,1,1,14,30,702,702,23.5,45.42,0.17,0.9,5.2,62,71.16,29.3,1004,41.1753,32.3259,N/A
2019,1,1,15,30,470,490,23.700000000000003,58.67,0.17,0.8,5.2,64,72.62,29.1,1004,26.1083,20.4059,N/A
2019,1,1,16,30,207,252,24.200000000000003,72.31,0.17,0.8,5.2,69,76.58,28.700000000000003,1005,10.3748,8.0087,N/A
2019,1,1,17,30,27,41,24.5,85.96000000000001,0.17,1,5.2,75,80.71000000000001,28.1,1005,0.0000,0.0000,N/A
2019,1,1,18,30,0,0,24.3,99.91,0.17,1.3,5.300000000000001,78,82.34,27.6,1006,0.0000,0.0000,N/A
2019,1,1,19,30,0,0,24.1,113.5,0.17,1.4000000000000001,5.300000000000001,80,81.78,27.5,1006,0.0000,0.0000,N/A
2019,1,1,20,30,0,0,24,126.65,0.17,1.6,5.4,85,82.45,27.3,1006,0.0000,0.0000,N/A
2019,1,1,21,30,0,0,24.1,138.89000000000001,0.17,1.8,5.4,90,83.26,27.200000000000003,1006,0.0000,0.0000,N/A
2019,1,1,22,30,0,0,24.3,149.04,0.17,1.8,5.4,93,85.3,27,1006,0.0000,0.0000,N/A
2019,1,1,23,30,0,0,24.6,154.43,0.17,1.7000000000000002,5.4,93,88.28,26.700000000000003,1006,0.0000,0.0000,N/A
2019,1,2,0,30,0,0,24.8,152.13,0.17,1.7000000000000002,5.4,90,90.82000000000001,26.400000000000002,1005,0.0000,0.0000,N/A
2019,1,2,1,30,0,0,24.900000000000002,143.58,0.17,1.7000000000000002,5.4,85,93.12,26.1,1005,0.0000,0.0000,N/A
2019,1,2,2,30,0,0,25,132.02,0.17,1.7000000000000002,5.4,81,95.2,25.8,1005,0.0000,0.0000,N/A
2019,1,2,3,30,0,0,25,119.17,0.17,1.7000000000000002,5.4,76,96.55,25.6,1005,0.0000,0.0000,N/A
2019,1,2,4,30,0,0,25,105.72,0.17,1.7000000000000002,5.4,72,97.51,25.400000000000002,1005,0.0000,0.0000,N/A
2019,1,2,5,30,0,0,24.900000000000002,92.01,0.17,1.6,5.4,71,96.38,25.5,1006,0.0000,0.0000,N/A
2019,1,2,6,30,53,155,24.900000000000002,78.13,0.17,1.5,5.5,71,94.05,25.900000000000002,1008,2.5349,1.9369,N/A
2019,1,2,7,30,179,394,24.6,64.43,0.17,1.6,5.6000000000000005,69,88.03,26.700000000000003,1009,9.5874,7.4660,N/A
2019,1,2,8,30,396,622,24.1,50.96,0.17,1.6,5.6000000000000005,69,81.42,27.6,1009,22.7948,17.8703,N/A
2019,1,2,9,30,584,808,23.8,38.14,0.17,1.7000000000000002,5.7,71,76.58,28.3,1009,34.8956,27.4314,N/A
2019,1,2,10,30,540,933,23.6,27.04,0.17,1.8,5.7,71,73.67,28.8,1008,32.8794,25.8778,N/A
2019,1,2,11,30,741,988,23.700000000000003,20.69,0.17,1.8,5.800000000000001,69,72.56,29.1,1006,45.4347,35.7748,N/A
2019,1,2,12,30,742,967,23.8,23.41,0.17,1.7000000000000002,5.800000000000001,67,72.15,29.3,1005,45.3727,35.7201,N/A
2019,1,2,13,30,445,872,23.900000000000002,33.01,0.17,1.5,5.7,67,72.59,29.3,1005,26.8543,21.1238,N/A
2019,1,2,14,30,564,711,24,45.29,0.17,1.2000000000000002,5.6000000000000005,69,74.09,29.1,1004,33.0938,25.9821,N/A
2019,1,2,15,30,500,500,24.200000000000003,58.550000000000004,0.17,1,5.6000000000000005,73,75.97,28.900000000000002,1004,27.7931,21.7241,N/A
2019,1,2,16,30,242,260,24.700000000000003,72.19,0.17,1,5.7,78,80.10000000000001,28.5,1005,12.1426,9.3749,N/A
2019,1,2,17,30,44,44,25.1,85.86,0.17,1.2000000000000002,5.7,83,84.64,27.900000000000002,1005,0.0000,0.0000,N/A
2019,1,2,18,30,0,0,24.900000000000002,99.82000000000001,0.17,1.4000000000000001,5.800000000000001,87,85.88,27.5,1005,0.0000,0.0000,N/A
2019,1,2,19,30,0,0,25,113.41,0.17,1.5,5.800000000000001,88,86.56,27.400000000000002,1006,0.0000,0.0000,N/A
2019,1,2,20,30,0,0,25.1,126.59,0.17,1.7000000000000002,5.9,92,87.73,27.3,1006,0.0000,0.0000,N/A
2019,1,2,21,30,0,0,25.400000000000002,138.85,0.17,1.9000000000000001,6,91,89.96000000000001,27.200000000000003,1006,0.0000,0.0000,N/A
2019,1,2,22,30,0,0,25.6,149.04,0.17,1.9000000000000001,6,88,92.23,27,1006,0.0000,0.0000,N/A
2019,1,2,23,30,0,0,25.700000000000003,154.5,0.17,1.9000000000000001,6,84,93.64,26.8,1005,0.0000,0.0000,N/A
2019,1,3,0,30,0,0,25.700000000000003,152.26,0.17,1.9000000000000001,5.9,80,94.75,26.6,1005,0.0000,0.0000,N/A
2019,1,3,1,30,0,0,25.700000000000003,143.72,0.17,1.8,5.800000000000001,76,95.69,26.400000000000002,1004,0.0000,0.0000,N/A
2019,1,3,2,30,0,0,25.6,132.16,0.17,1.8,5.7,72,97.01,26.1,1004,0.0000,0.0000,N/A
2019,1,3,3,30,0,0,25.5,119.3,0.17,1.8,5.6000000000000005,70,97.95,25.8,1005,0.0000,0.0000,N/A
2019,1,3,4,30,0,0,25.3,105.85000000000001,0.17,1.8,5.5,69,98.01,25.6,1005,0.0000,0.0000,N/A
2019,1,3,5,30,0,0,25.1,92.12,0.17,1.7000000000000002,5.4,68,97.74000000000001,25.5,1006,0.0000,0.0000,N/A
2019,1,3,6,30,153,153,25.1,78.23,0.17,1.7000000000000002,5.4,65,96.31,25.700000000000003,1007,7.3144,5.5881,N/A
2019,1,3,7,30,357,392,25,64.52,0.17,1.8,5.300000000000001,61,93.11,26.200000000000003,1008,19.1089,14.8796,N/A
2019,1,3,8,30,567,619,24.6,51.04,0.17,1.9000000000000001,5.2,60,85.79,27.200000000000003,1008,32.6279,25.5786,N/A
2019,1,3,9,30,462,806,24.1,38.2,0.17,2,5.1000000000000005,62,78.64,28.200000000000003,1007,27.6022,21.6979,N/A
2019,1,3,10,30,723,929,23.8,27.04,0.17,2.1,5.1000000000000005,64,73.35000000000001,29.1,1006,44.0218,34.6475,N/A
2019,1,3,11,30,962,978,23.700000000000003,20.62,0.17,2,5.1000000000000005,66,69.83,29.8,1006,58.9892,46.4476,N/A
2019,1,3,12,30,958,958,23.6,23.27,0.17,1.9000000000000001,5.2,67,68.03,30.200000000000003,1005,58.5897,46.1258,N/A
2019,1,3,13,30,861,861,23.700000000000003,32.87,0.17,1.6,5.2,69,67.43,30.400000000000002,1004,51.9709,40.8814,N/A
2019,1,3,14,30,696,696,23.8,45.160000000000004,0.17,1.4000000000000001,5.300000000000001,73,67.89,30.400000000000002,1003,40.8549,32.0762,N/A
2019,1,3,15,30,487,487,24.1,58.43,0.17,1.2000000000000002,5.300000000000001,80,70.02,30.200000000000003,1004,27.0882,21.1744,N/A
2019,1,3,16,30,251,251,24.700000000000003,72.08,0.17,1.1,5.300000000000001,89,74.74,29.700000000000003,1004,12.6071,9.7352,N/A
2019,1,3,17,30,41,41,25.3,85.76,0.17,1.3,5.2,92,80.81,28.900000000000002,1004,0.0000,0.0000,N/A
2019,1,3,18,30,0,0,25.200000000000003,99.72,0.17,1.5,5.2,91,82.88,28.400000000000002,1005,0.0000,0.0000,N/A
2019,1,3,19,30,0,0,25.1,113.33,0.17,1.7000000000000002,5.2,90,83.44,28.200000000000003,1005,0.0000,0.0000,N/A
2019,1,3,20,30,0,0,25.3,126.52,0.18,1.8,5.300000000000001,84,86.44,27.8,1006,0.0000,0.0000,N/A
2019,1,3,21,30,0,0,25.5,138.82,0.18,1.9000000000000001,5.4,79,88.83,27.5,1006,0.0000,0.0000,N/A
2019,1,3,22,30,0,0,25.6,149.06,0.18,1.9000000000000001,5.5,74,91.22,27.200000000000003,1006,0.0000,0.0000,N/A
2019,1,3,23,30,0,0,25.6,154.59,0.18,1.9000000000000001,5.6000000000000005,70,92.60000000000001,26.900000000000002,1006,0.0000,0.0000,N/A
2019,1,4,0,30,0,0,25.6,152.39000000000001,0.18,1.8,5.5,68,94.26,26.6,1005,0.0000,0.0000,N/A
2019,1,4,1,30,0,0,25.6,143.86,0.18,1.7000000000000002,5.5,66,96.12,26.3,1005,0.0000,0.0000,N/A
2019,1,4,2,30,0,0,25.5,132.29,0.18,1.7000000000000002,5.5,66,96.67,26.1,1005,0.0000,0.0000,N/A
2019,1,4,3,30,0,0,25.3,119.43,0.18,1.7000000000000002,5.5,67,96.73,25.900000000000002,1005,0.0000,0.0000,N/A
2019,1,4,4,30,0,0,25.1,105.97,0.18,1.6,5.5,70,96.72,25.700000000000003,1006,0.0000,0.0000,N/A
2019,1,4,5,30,0,0,25,92.23,0.18,1.6,5.5,72,96.45,25.6,1007,0.0000,0.0000,N/A
2019,1,4,6,30,115,147,25,78.34,0.18,1.7000000000000002,5.5,71,94.82000000000001,25.900000000000002,1008,5.4953,4.1975,N/A
2019,1,4,7,30,386,386,24.8,64.61,0.18,1.8,5.5,68,90.65,26.5,1008,20.6477,16.0767,N/A
2019,1,4,8,30,615,615,24.5,51.11,0.18,2,5.4,68,84.42,27.400000000000002,1008,35.3805,27.7359,N/A
2019,1,4,9,30,804,804,24.200000000000003,38.24,0.18,2,5.300000000000001,70,78.7,28.3,1008,48.0308,37.7564,N/A
2019,1,4,10,30,700,931,24.1,27.04,0.18,2,5.300000000000001,73,74.3,29.1,1007,42.6214,33.5453,N/A
2019,1,4,11,30,987,987,23.900000000000002,20.54,0.18,1.9000000000000001,5.300000000000001,76,71.58,29.6,1006,60.5266,47.6584,N/A
2019,1,4,12,30,966,966,23.900000000000002,23.13,0.18,1.8,5.300000000000001,81,69.72,30,1005,59.0878,46.5183,N/A
2019,1,4,13,30,870,870,23.900000000000002,32.72,0.18,1.6,5.300000000000001,85,68.97,30.200000000000003,1004,52.5275,41.3200,N/A
2019,1,4,14,30,706,706,24,45.02,0.18,1.5,5.300000000000001,90,69.84,30.1,1004,41.4589,32.5514,N/A
2019,1,4,15,30,496,496,24.3,58.300000000000004,0.18,1.4000000000000001,5.300000000000001,93,71.83,29.900000000000002,1004,27.6083,21.5823,N/A
2019,1,4,16,30,258,258,24.8,71.96000000000001,0.18,1.3,5.300000000000001,91,75.84,29.5,1004,12.9732,10.0196,N/A
2019,1,4,17,30,44,44,25.1,85.66,0.18,1.4000000000000001,5.300000000000001,84,80.41,28.8,1005,0.0000,0.0000,N/A
2019,1,4,18,30,0,0,25,99.63,0.18,1.6,5.300000000000001,79,82.4,28.3,1005,0.0000,0.0000,N/A
2019,1,4,19,30,0,0,25.200000000000003,113.25,0.18,1.6,5.300000000000001,77,83.65,28.200000000000003,1005,0.0000,0.0000,N/A
2019,1,4,20,30,0,0,25.400000000000002,126.46000000000001,0.18,1.7000000000000002,5.5,79,85.7,28,1006,0.0000,0.0000,N/A
2019,1,4,21,30,0,0,25.5,138.79,0.18,1.7000000000000002,5.6000000000000005,82,87.45,27.8,1006,0.0000,0.0000,N/A
2019,1,4,22,30,0,0,25.5,149.08,0.18,1.8,5.6000000000000005,85,88.07000000000001,27.700000000000003,1006,0.0000,0.0000,N/A
2019,1,4,23,30,0,0,25.5,154.68,0.18,1.8,5.7,86,89.02,27.5,1005,0.0000,0.0000,N/A
2019,1,5,0,30,0,0,25.5,152.54,0.18,1.7000000000000002,5.6000000000000005,85,90.66,27.200000000000003,1005,0.0000,0.0000,N/A
2019,1,5,1,30,0,0,25.5,144.01,0.18,1.7000000000000002,5.6000000000000005,83,92.85000000000001,26.8,1005,0.0000,0.0000,N/A
2019,1,5,2,30,0,0,25.5,132.44,0.18,1.7000000000000002,5.5,79,94.22,26.5,1005,0.0000,0.0000,N/A
2019,1,5,3,30,0,0,25.3,119.56,0.18,1.7000000000000002,5.4,76,94.49,26.3,1005,0.0000,0.0000,N/A
2019,1,5,4,30,0,0,25.200000000000003,106.09,0.18,1.6,5.4,76,94.77,26.1,1006,0.0000,0.0000,N/A
2019,1,5,5,30,0,0,25.1,92.35000000000001,0.18,1.6,5.4,77,94.13,26.1,1007,0.0000,0.0000,N/A
2019,1,5,6,30,122,147,25,78.44,0.18,1.7000000000000002,5.300000000000001,72,90.82000000000001,26.6,1007,5.8276,4.4506,N/A
2019,1,5,7,30,360,384,24.5,64.7,0.18,1.8,5.300000000000001,67,84.47,27.400000000000002,1008,19.2443,14.9829,N/A
2019,1,5,8,30,477,613,24.200000000000003,51.18,0.18,1.8,5.300000000000001,66,79.16,28.200000000000003,1008,27.4341,21.5059,N/A
2019,1,5,9,30,527,801,24,38.29,0.18,1.8,5.300000000000001,67,74.01,29.1,1007,31.4794,24.7454,N/A
2019,1,5,10,30,875,922,23.900000000000002,27.04,0.18,1.8,5.300000000000001,66,70.48,29.8,1007,53.2768,41.9316,N/A
2019,1,5,11,30,864,962,23.8,20.45,0.18,1.7000000000000002,5.300000000000001,64,67.84,30.400000000000002,1005,52.9881,41.7228,N/A
2019,1,5,12,30,931,943,23.8,22.98,0.18,1.6,5.300000000000001,61,66.4,30.8,1004,56.9559,44.8403,N/A
2019,1,5,13,30,848,848,23.8,32.57,0.18,1.5,5.4,61,65.72,31,1003,51.2121,40.2859,N/A
2019,1,5,14,30,688,688,23.900000000000002,44.89,0.18,1.4000000000000001,5.4,64,65.89,31,1003,40.4172,31.7344,N/A
2019,1,5,15,30,478,478,24,58.18,0.18,1.3,5.4,69,67.22,30.8,1003,26.6236,20.8138,N/A
2019,1,5,16,30,244,244,24.5,71.85000000000001,0.18,1.3,5.4,74,71.63,30.200000000000003,1004,12.2817,9.4871,N/A
2019,1,5,17,30,39,39,25,85.56,0.18,1.4000000000000001,5.300000000000001,76,77.33,29.400000000000002,1005,0.0000,0.0000,N/A
2019,1,5,18,30,0,0,25,99.54,0.18,1.6,5.300000000000001,75,79.78,28.8,1005,0.0000,0.0000,N/A
2019,1,5,19,30,0,0,25.200000000000003,113.18,0.18,1.7000000000000002,5.300000000000001,74,81.95,28.6,1006,0.0000,0.0000,N/A
2019,1,5,20,30,0,0,25.400000000000002,126.41,0.18,1.7000000000000002,5.300000000000001,72,84.79,28.200000000000003,1006,0.0000,0.0000,N/A
2019,1,5,21,30,0,0,25.5,138.76,0.18,1.7000000000000002,5.2,74,86.95,27.900000000000002,1006,0.0000,0.0000,N/A
2019,1,5,22,30,0,0,25.700000000000003,149.1,0.18,1.8,5.2,79,89.19,27.6,1005,0.0000,0.0000,N/A
2019,1,5,23,30,0,0,25.8,154.77,0.18,1.8,5.300000000000001,87,91.85000000000001,27.200000000000003,1004,0.0000,0.0000,N/A
2019,1,6,0,30,0,0,25.8,152.68,0.18,1.7000000000000002,5.4,93,93.95,26.900000000000002,1005,0.0000,0.0000,N/A
2019,1,6,1,30,0,0,25.8,144.17000000000002,0.18,1.7000000000000002,5.6000000000000005,87,95.41,26.6,1005,0.0000,0.0000,N/A
2019,1,6,2,30,0,0,25.700000000000003,132.58,0.18,1.7000000000000002,5.7,79,96.16,26.400000000000002,1006,0.0000,0.0000,N/A
2019,1,6,3,30,0,0,25.5,119.69,0.18,1.7000000000000002,5.7,78,96.03,26.200000000000003,1006,0.0000,0.0000,N/A
2019,1,6,4,30,0,0,25.200000000000003,106.21000000000001,0.18,1.7000000000000002,5.7,78,94.93,26.1,1007,0.0000,0.0000,N/A
2019,1,6,5,30,0,0,25,92.46000000000001,0.18,1.6,5.7,79,94.18,26,1007,0.0000,0.0000,N/A
2019,1,6,6,30,64,141,24.900000000000002,78.53,0.18,1.6,5.6000000000000005,77,93.21000000000001,26.1,1008,3.0561,2.3336,N/A
2019,1,6,7,30,309,378,24.8,64.78,0.18,1.6,5.6000000000000005,72,90.64,26.5,1008,16.5083,12.8519,N/A
2019,1,6,8,30,579,608,24.6,51.25,0.18,1.7000000000000002,5.6000000000000005,68,86.10000000000001,27.1,1008,33.2914,26.0970,N/A
2019,1,6,9,30,729,796,24.200000000000003,38.32,0.18,1.9000000000000001,5.6000000000000005,67,80.9,27.8,1007,43.5427,34.2280,N/A
2019,1,6,10,30,426,924,23.900000000000002,27.03,0.18,1.9000000000000001,5.6000000000000005,68,75.62,28.6,1006,25.9385,20.4150,N/A
2019,1,6,11,30,969,979,23.700000000000003,20.35,0.18,1.9000000000000001,5.6000000000000005,70,72.32000000000001,29.200000000000003,1006,59.4331,46.7978,N/A
2019,1,6,12,30,804,960,23.6,22.830000000000002,0.18,1.7000000000000002,5.6000000000000005,72,70.18,29.6,1005,49.1941,38.7300,N/A
2019,1,6,13,30,674,863,23.5,32.42,0.18,1.5,5.6000000000000005,74,69.86,29.6,1004,40.7142,32.0283,N/A
2019,1,6,14,30,521,698,23.6,44.75,0.18,1.4000000000000001,5.6000000000000005,77,70.99,29.400000000000002,1004,30.6191,24.0419,N/A
2019,1,6,15,30,405,490,23.900000000000002,58.050000000000004,0.18,1.2000000000000002,5.6000000000000005,83,74.06,29,1004,22.5734,17.6485,N/A
2019,1,6,16,30,191,254,24.5,71.74,0.18,1.3,5.6000000000000005,87,78.88,28.5,1005,9.6238,7.4352,N/A
2019,1,6,17,30,31,44,24.8,85.46000000000001,0.18,1.4000000000000001,5.6000000000000005,88,82.67,28,1005,0.0000,0.0000,N/A
2019,1,6,18,30,0,0,24.8,99.45,0.18,1.6,5.6000000000000005,86,84.67,27.6,1006,0.0000,0.0000,N/A
2019,1,6,19,30,0,0,24.900000000000002,113.11,0.18,1.6,5.6000000000000005,85,85.73,27.5,1006,0.0000,0.0000,N/A
2019,1,6,20,30,0,0,25.1,126.36,0.18,1.8,5.7,85,88.48,27.200000000000003,1006,0.0000,0.0000,N/A
2019,1,6,21,30,0,0,25.3,138.74,0.18,1.8,5.800000000000001,86,90.11,27.1,1006,0.0000,0.0000,N/A
2019,1,6,22,30,0,0,25.400000000000002,149.13,0.18,1.8,5.800000000000001,87,92.32000000000001,26.8,1006,0.0000,0.0000,N/A
2019,1,6,23,30,0,0,25.5,154.88,0.18,1.7000000000000002,5.800000000000001,88,94.66,26.400000000000002,1006,0.0000,0.0000,N/A
2019,1,7,0,30,0,0,25.400000000000002,152.84,0.18,1.7000000000000002,5.7,88,96.17,26.1,1005,0.0000,0.0000,N/A
2019,1,7,1,30,0,0,25.400000000000002,144.32,0.18,1.8,5.6000000000000005,86,98.08,25.700000000000003,1005,0.0000,0.0000,N/A
2019,1,7,2,30,0,0,25.200000000000003,132.72,0.18,1.9000000000000001,5.6000000000000005,84,97.98,25.5,1005,0.0000,0.0000,N/A
2019,1,7,3,30,0,0,25,119.82000000000001,0.18,1.9000000000000001,5.5,85,98.3,25.3,1006,0.0000,0.0000,N/A
2019,1,7,4,30,0,0,24.900000000000002,106.33,0.18,1.8,5.5,87,98.49000000000001,25.200000000000003,1006,0.0000,0.0000,N/A
2019,1,7,5,30,0,0,24.900000000000002,92.56,0.18,1.7000000000000002,5.5,88,98.16,25.200000000000003,1007,0.0000,0.0000,N/A
2019,1,7,6,30,32,148,25,78.63,0.18,1.7000000000000002,5.5,87,97.02,25.5,1008,1.5275,1.1662,N/A
2019,1,7,7,30,242,388,25.1,64.86,0.18,1.7000000000000002,5.5,83,94.76,26,1008,12.9213,10.0587,N/A
2019,1,7,8,30,200,617,24.8,51.31,0.18,1.9000000000000001,5.6000000000000005,78,88.82000000000001,26.8,1009,11.4969,9.0122,N/A
2019,1,7,9,30,322,805,24,38.36,0.18,2.1,5.6000000000000005,75,81.38,27.5,1008,19.2312,15.1171,N/A
2019,1,7,10,30,440,933,23.3,27.01,0.18,2.1,5.7,74,75.53,28,1008,26.7916,21.0865,N/A
2019,1,7,11,30,759,990,22.8,20.25,0.18,2.1,5.7,77,72.17,28.3,1007,46.5570,36.6594,N/A
2019,1,7,12,30,824,971,22.6,22.67,0.18,2,5.7,80,70.82000000000001,28.400000000000002,1007,50.4262,39.7004,N/A
2019,1,7,13,30,875,875,22.5,32.27,0.18,1.9000000000000001,5.6000000000000005,84,70.48,28.400000000000002,1006,52.8692,41.5907,N/A
2019,1,7,14,30,457,709,22.5,44.61,0.18,1.8,5.5,88,71.76,28.1,1006,26.8687,21.0977,N/A
2019,1,7,15,30,158,498,22.6,57.93,0.18,1.7000000000000002,5.5,91,73.42,27.8,1006,8.8120,6.8899,N/A
2019,1,7,16,30,14,259,22.900000000000002,71.63,0.18,1.6,5.4,92,77.2,27.200000000000003,1006,0.7061,0.5456,N/A
2019,1,7,17,30,10,46,23.200000000000003,85.37,0.18,1.6,5.4,89,81.72,26.6,1007,0.0000,0.0000,N/A
2019,1,7,18,30,0,0,23.5,99.37,0.18,1.7000000000000002,5.4,84,85.51,26.1,1007,0.0000,0.0000,N/A
2019,1,7,19,30,0,0,23.8,113.04,0.18,1.7000000000000002,5.4,82,87.52,26,1008,0.0000,0.0000,N/A
2019,1,7,20,30,0,0,24,126.31,0.17,1.7000000000000002,5.4,80,90.28,25.700000000000003,1008,0.0000,0.0000,N/A
2019,1,7,21,30,0,0,24.1,138.73,0.17,1.7000000000000002,5.4,83,91.99,25.5,1008,0.0000,0.0000,N/A
2019,1,7,22,30,0,0,24.200000000000003,149.17000000000002,0.17,1.7000000000000002,5.4,91,93.46000000000001,25.3,1007,0.0000,0.0000,N/A
2019,1,7,23,30,0,0,24.200000000000003,154.99,0.17,1.7000000000000002,5.300000000000001,100,94.56,25.1,1006,0.0000,0.0000,N/A
2019,1,8,0,30,0,0,24.1,153,0.17,1.7000000000000002,5.300000000000001,106,95.57000000000001,24.900000000000002,1005,0.0000,0.0000,N/A
2019,1,8,1,30,0,0,24.1,144.48,0.17,1.6,5.300000000000001,103,96.38,24.700000000000003,1005,0.0000,0.0000,N/A
2019,1,8,2,30,0,0,24,132.87,0.17,1.6,5.300000000000001,91,97.57000000000001,24.400000000000002,1006,0.0000,0.0000,N/A
2019,1,8,3,30,0,0,23.900000000000002,119.95,0.17,1.7000000000000002,5.300000000000001,82,98.26,24.200000000000003,1007,0.0000,0.0000,N/A
2019,1,8,4,30,0,0,23.8,106.45,0.17,1.6,5.4,84,98.13,24.1,1007,0.0000,0.0000,N/A
2019,1,8,5,30,0,0,23.700000000000003,92.67,0.17,1.5,5.4,89,97.41,24.1,1008,0.0000,0.0000,N/A
2019,1,8,6,30,8,143,23.700000000000003,78.72,0.17,1.3,5.5,89,96.16,24.400000000000002,1009,0.3818,0.2914,N/A
2019,1,8,7,30,51,382,23.700000000000003,64.94,0.17,1.1,5.5,76,92.92,24.900000000000002,1010,2.7215,2.1184,N/A
2019,1,8,8,30,200,613,23.200000000000003,51.370000000000005,0.17,1,5.6000000000000005,59,86.34,25.700000000000003,1010,11.4942,9.0100,N/A
2019,1,8,9,30,433,802,22.6,38.39,0.17,1,5.6000000000000005,51,77.99,26.8,1010,25.8589,20.3269,N/A
2019,1,8,10,30,543,931,22.200000000000003,26.990000000000002,0.17,0.9,5.6000000000000005,54,71.78,27.8,1009,33.0642,26.0234,N/A
2019,1,8,11,30,472,989,22.1,20.14,0.17,0.8,5.6000000000000005,64,68.94,28.400000000000002,1008,28.9553,22.7998,N/A
2019,1,8,12,30,546,971,22.200000000000003,22.51,0.17,0.7000000000000001,5.6000000000000005,77,68.21000000000001,28.6,1007,33.4190,26.3109,N/A
2019,1,8,13,30,374,879,22.200000000000003,32.11,0.17,0.7000000000000001,5.6000000000000005,91,68.51,28.6,1006,22.6038,17.7821,N/A
2019,1,8,14,30,398,720,22.400000000000002,44.47,0.17,0.6000000000000001,5.6000000000000005,104,69.58,28.5,1006,23.4093,18.3819,N/A
2019,1,8,15,30,226,509,22.700000000000003,57.81,0.17,0.6000000000000001,5.6000000000000005,118,72.15,28.200000000000003,1006,12.6126,9.8620,N/A
2019,1,8,16,30,27,269,23.200000000000003,71.52,0.17,0.7000000000000001,5.6000000000000005,126,76.24,27.8,1006,1.3632,1.0535,N/A
2019,1,8,17,30,7,50,23.6,85.27,0.17,0.9,5.6000000000000005,124,80.65,27.200000000000003,1006,0.0000,0.0000,N/A
2019,1,8,18,30,0,0,23.8,99.29,0.17,1.1,5.6000000000000005,118,83.53,26.8,1007,0.0000,0.0000,N/A
2019,1,8,19,30,0,0,23.6,112.97,0.17,1.1,5.6000000000000005,114,83.31,26.700000000000003,1007,0.0000,0.0000,N/A
2019,1,8,20,30,0,0,23.6,126.27,0.16,1.2000000000000002,5.6000000000000005,104,84.81,26.400000000000002,1007,0.0000,0.0000,N/A
